Timestamp,[PMBUS] VCCINT Voltage,[PMBUS] VCCINT Current,[PMBUS] VCCINT Power,[PMBUS] VCCINT Temperature,[PMBUS] VCCBRAM Voltage,[PMBUS] VCCBRAM Current,[PMBUS] VCCBRAM Power,[PMBUS] VCCBRAM Temperature,[PMBUS] VCCPSINTFP Voltage,[PMBUS] VCCPSINTFP Current,[PMBUS] VCCPSINTFP Power,[PMBUS] VCCPSINTFP Temperature,[PMBUS] DDR4_DIMM_VDDQ Voltage,[PMBUS] DDR4_DIMM_VDDQ Current,[PMBUS] DDR4_DIMM_VDDQ Power,[PMBUS] DDR4_DIMM_VDDQ Temperature,[PMBUS] VCCPSINTLP Voltage,[PMBUS] VCCPSINTLP Current,[PMBUS] VCCPSINTLP Power,[PMBUS] VCCPSINTLP Temperature,[HWMON] VCCO_PSDDR_504 Voltage,[HWMON] VCCO_PSDDR_504 Current,[HWMON] VCCO_PSDDR_504 Power,[HWMON] VCCO_PSDDR_504 Temperature,[PMBUS] VCCAUX Voltage,[PMBUS] VCCAUX Current,[PMBUS] VCCAUX Power,[PMBUS] VCCAUX Temperature,
9599371983490,2499,43911,57868,65535,3482,36247,57936,65535,3482,47661,57921,65535,4913,43856,58038,65535,3481,43660,58006,65535,1192,170,200000,65535,7373,41793,58007,65535,
9599509316140,2499,43834,57874,65535,3482,33846,57943,65535,3482,47677,57921,65535,4915,43852,58032,65535,3482,43653,58004,65535,1192,175,200000,65535,7373,41799,58007,65535,
9599646145160,2499,45719,57874,65535,3482,36332,57943,65535,3482,47650,57923,65535,4913,43837,58032,65535,3481,43644,58004,65535,1192,175,200000,65535,7371,41805,58007,65535,
9599783982860,2499,43601,57870,65535,3480,33825,57938,65535,3480,47682,57923,65535,4915,43792,58036,65535,3481,43649,58009,65535,1192,175,200000,65535,7373,41782,58007,65535,
9599920929240,2499,45667,57870,65535,3480,33924,57938,65535,3482,47678,57917,65535,4915,43891,58034,65535,3482,43642,58009,65535,1192,164,200000,65535,7373,41791,58006,65535,
9600059105180,2499,45658,57870,65535,3480,36293,57945,65535,3482,47677,57917,65535,4913,43865,58034,65535,3482,43648,58006,65535,1192,175,200000,65535,7373,41791,58006,65535,
9600195908150,2499,43954,57870,65535,3480,36277,57940,65535,3482,47659,57919,65535,4913,43854,58038,65535,3481,43653,58011,65535,1192,175,200000,65535,7371,41807,58009,65535,
9600332669980,2498,43799,57868,65535,3480,34197,57940,65535,3482,47672,57917,65535,4915,43795,58038,65535,3481,43645,58011,65535,1192,175,200000,65535,7371,41800,58007,65535,
9600469491230,2499,43636,57872,65535,3480,36292,57943,65535,3480,47660,57917,65535,4915,43851,58034,65535,3482,43647,58006,65535,1192,167,200000,65535,7371,41791,58007,65535,
9600606263440,2498,41509,57872,65535,3482,36336,57943,65535,3480,47671,57924,65535,4915,43807,58034,65535,3481,43646,58006,65535,1192,167,200000,65535,7373,41808,58004,65535,
9600743089990,2498,43558,57874,65535,3482,36153,57943,65535,3482,47675,57924,65535,4913,43833,58038,65535,3481,43652,58009,65535,1192,171,200000,65535,7373,41796,58004,65535,
9600880200380,2499,45693,57874,65535,3480,33920,57943,65535,3482,47663,57926,65535,4913,43845,58038,65535,3482,43648,58009,65535,1192,177,212000,65535,7371,41797,58006,65535,
9601018043980,2498,43756,57870,65535,3482,33854,57941,65535,3482,47671,57926,65535,4913,43844,58036,65535,3482,43649,58007,65535,1192,175,200000,65535,7371,41790,58006,65535,
9601154844600,2499,43601,57870,65535,3480,36189,57941,65535,3480,47667,57919,65535,4913,43759,58036,65535,3482,43647,58007,65535,1192,174,200000,65535,7371,41808,58009,65535,
9601291648330,2498,45719,57868,65535,3480,36207,57945,65535,3482,47666,57919,65535,4913,43853,58028,65535,3482,43641,58009,65535,1192,163,200000,65535,7373,41810,58009,65535,
9601428431620,2499,43687,57868,65535,3482,36245,57945,65535,3482,47668,57926,65535,4913,43818,58034,65535,3482,43656,58009,65535,1193,161,200000,65535,7373,41794,58006,65535,
9601565255590,2499,45671,57870,65535,3482,36242,57938,65535,3480,47661,57926,65535,4915,43828,58034,65535,3481,43645,58009,65535,1192,175,200000,65535,7373,41815,58006,65535,
9601702119980,2499,45689,57870,65535,3480,36095,57938,65535,3482,47682,57926,65535,4913,43862,58030,65535,3482,43651,58006,65535,1192,176,200000,65535,7373,41805,58007,65535,
9601840035420,2498,45814,57872,65535,3480,36275,57940,65535,3482,47689,57926,65535,4913,43880,58030,65535,3482,43639,58006,65535,1192,175,200000,65535,7373,41794,58007,65535,
9601978154090,2499,45581,57868,65535,3482,36323,57943,65535,3482,47681,57924,65535,4915,43779,58032,65535,3482,43647,58007,65535,1192,165,200000,65535,7371,41766,58004,65535,
9602115026800,2499,45684,57868,65535,3482,33810,57943,65535,3480,47665,57924,65535,4915,43910,58032,65535,3482,43646,58007,65535,1192,168,200000,65535,7371,41795,58011,65535,
9602251885660,2499,43929,57870,65535,3480,36266,57940,65535,3480,47670,57924,65535,4915,43892,58032,65535,3482,43653,58004,65535,1192,173,200000,65535,7371,41807,58011,65535,
9602388698690,2499,43782,57870,65535,3480,36207,57940,65535,3482,47682,57917,65535,4915,43861,58032,65535,3482,43641,58004,65535,1192,175,200000,65535,7371,41800,58009,65535,
9602525539680,2499,43894,57864,65535,3482,36335,57936,65535,3482,47684,57917,65535,4915,43861,58032,65535,3482,43647,58009,65535,1192,174,200000,65535,7371,41802,58009,65535,
9602663296550,2498,43937,57864,65535,3480,36220,57936,65535,3480,47666,57917,65535,4913,43799,58032,65535,3481,43652,58009,65535,1192,169,200000,65535,7373,41791,58009,65535,
9602800863380,2499,45745,57875,65535,3480,33861,57945,65535,3482,47674,57917,65535,4913,43849,58038,65535,3482,43635,58006,65535,1193,166,200000,65535,7371,65535,65535,65535,
9602937348830,2498,45663,57875,65535,3480,33848,57945,65535,3480,47681,57917,65535,4915,43805,58038,65535,3481,43649,58006,65535,1192,156,200000,65535,7371,41791,58006,65535,
9603074192790,2499,43980,57874,65535,3480,36263,57943,65535,3480,47670,57917,65535,4915,43881,58038,65535,3482,43649,58007,65535,1192,175,200000,65535,7373,41799,58006,65535,
9603210999170,2499,43842,57874,65535,3480,33827,57943,65535,3482,47659,57923,65535,4915,43773,58034,65535,3481,43652,58004,65535,1192,175,200000,65535,7371,41782,58006,65535,
9603347760530,2499,45809,57870,65535,3482,33944,57941,65535,3480,47664,57923,65535,4915,43854,58034,65535,3482,43641,58004,65535,1192,175,200000,65535,7371,41803,58006,65535,
9603484560980,2499,39562,57870,65535,3482,33807,57938,65535,3482,47667,57921,65535,4915,43781,58030,65535,3482,43637,58011,65535,1193,164,200000,65535,7373,41801,58011,65535,
9603621396550,2499,43791,57872,65535,3482,36120,57938,65535,3480,47679,57921,65535,4913,43907,58030,65535,3482,43653,58011,65535,1192,169,200000,65535,7373,41798,58009,65535,
9603758222930,2499,45646,57868,65535,3482,36234,57936,65535,3482,47686,57917,65535,4915,43820,58032,65535,3481,43645,58009,65535,1193,175,200000,65535,7371,41813,58009,65535,
9603895043110,2498,43705,57868,65535,3480,34090,57936,65535,3480,47661,57921,65535,4913,43872,58032,65535,3482,43647,58009,65535,1192,176,200000,65535,7371,41811,58009,65535,
9604031950370,2498,43911,57872,65535,3482,36199,57943,65535,3482,47672,57921,65535,4913,43835,58032,65535,3481,43653,58009,65535,1192,175,200000,65535,7373,41820,58009,65535,
9604168754350,2499,45680,57872,65535,3482,36260,57943,65535,3479,47687,57921,65535,4915,43871,58032,65535,3482,43650,58009,65535,1192,168,200000,65535,7371,41801,58009,65535,
9604305534060,2498,43653,57870,65535,3480,36116,57936,65535,3480,47675,57921,65535,4913,43788,58030,65535,3482,43654,58011,65535,1192,167,200000,65535,7371,41805,58009,65535,
9604442328050,2499,45809,57870,65535,3480,36097,57936,65535,3480,47705,57919,65535,4915,43883,58034,65535,3481,43653,58011,65535,1192,164,200000,65535,7371,41811,58009,65535,
9604580286940,2499,43937,57870,65535,3480,36291,57943,65535,3482,47670,57919,65535,4915,43850,58034,65535,3482,43648,58006,65535,1192,175,200000,65535,7371,41791,58009,65535,
9604717056030,2499,45736,57870,65535,3482,36304,57943,65535,3480,47678,57919,65535,4915,43856,58034,65535,3481,43644,58006,65535,1192,175,200000,65535,7373,41800,58006,65535,
9604853882620,2498,44015,57868,65535,3482,36030,57940,65535,3480,47688,57919,65535,4915,43871,58034,65535,3481,43649,58007,65535,1192,172,200000,65535,7373,41786,58006,65535,
9604990694530,2499,41664,57868,65535,3480,36161,57945,65535,3482,47684,57921,65535,4913,43788,58028,65535,3481,43654,58007,65535,1193,164,200000,65535,7373,41808,58009,65535,
9605127545530,2499,45809,57872,65535,3482,36320,57945,65535,3482,47688,57921,65535,4915,43836,58028,65535,3482,43640,58007,65535,1192,175,200000,65535,7371,41803,58000,65535,
9605264336230,2499,45671,57874,65535,3480,36205,57943,65535,3480,47684,57917,65535,4915,43800,58040,65535,3482,43647,58009,65535,1192,175,200000,65535,7371,41785,58000,65535,
9605401350440,2498,45865,57874,65535,3482,36142,57943,65535,3480,47670,57917,65535,4913,43871,58040,65535,3481,43660,58009,65535,1192,175,200000,65535,7371,41803,58009,65535,
9605539041310,2499,45637,57870,65535,3482,36324,57940,65535,3482,47658,57924,65535,4915,43808,58032,65535,3481,43645,58009,65535,1192,166,200000,65535,7371,41805,58009,65535,
9605675863630,2499,45624,57870,65535,3480,36279,57940,65535,3480,47687,57924,65535,4913,43849,58032,65535,3481,43651,58009,65535,1193,166,200000,65535,7373,41810,58009,65535,
9605812661290,2499,45577,57872,65535,3482,36161,57940,65535,3482,47670,57924,65535,4915,43789,58032,65535,3481,43656,58006,65535,1192,172,200000,65535,7373,41824,58009,65535,
9605949473370,2499,45732,57872,65535,3482,36174,57940,65535,3480,47680,57921,65535,4915,43851,58032,65535,3481,43654,58006,65535,1192,175,200000,65535,7373,41816,58009,65535,
9606086288340,2498,45831,57870,65535,3480,36262,57945,65535,3482,47689,57921,65535,4913,43798,58032,65535,3481,43653,58002,65535,1192,175,200000,65535,7373,41804,58009,65535,
9606224037320,2499,43610,57870,65535,3482,36304,57945,65535,3482,47679,57919,65535,4915,43872,58032,65535,3482,43654,58002,65535,1192,172,200000,65535,7371,41809,57996,65535,
9606361909440,2499,45831,57866,65535,3482,36197,57945,65535,3480,47691,57919,65535,4913,43770,58032,65535,3481,43647,58002,65535,1192,164,200000,65535,7371,41801,57996,65535,
9606498710680,2498,45637,57866,65535,3480,36305,57945,65535,3482,47695,57917,65535,4915,43832,58032,65535,3481,43647,58006,65535,1192,168,200000,65535,7371,41808,58009,65535,
9606635524890,2499,39562,57874,65535,3482,36211,57940,65535,3480,47674,57917,65535,4913,43796,58032,65535,3481,43646,58006,65535,1192,175,200000,65535,7373,41811,58009,65535,
9606772336120,2499,45865,57874,65535,3482,36102,57938,65535,3480,47664,57928,65535,4913,43882,58034,65535,3481,43656,58007,65535,1192,175,200000,65535,7371,41826,58009,65535,
9606909141350,2498,41905,57868,65535,3482,36284,57938,65535,3480,47667,57928,65535,4915,43847,58034,65535,3481,43656,58007,65535,1192,175,200000,65535,7373,41808,58006,65535,
9607046097990,2499,43825,57866,65535,3480,33809,57940,65535,3482,47671,57917,65535,4915,43892,58036,65535,3482,43647,58009,65535,1193,163,200000,65535,7371,41814,58006,65535,
9607182930510,2499,46003,57866,65535,3480,33929,57940,65535,3480,47720,57921,65535,4915,43841,58036,65535,3482,43643,58009,65535,1192,166,200000,65535,7371,41788,58006,65535,
9607319759660,2499,45848,57872,65535,3482,36160,57945,65535,3482,47677,57921,65535,4915,43827,58028,65535,3482,43654,58007,65535,1192,175,200000,65535,7373,41801,58006,65535,
9607456546610,2499,46012,57872,65535,3480,36351,57945,65535,3482,47665,57921,65535,4915,43836,58028,65535,3482,43645,58007,65535,1192,175,200000,65535,7371,41797,58007,65535,
9607593347100,2499,45964,57870,65535,3482,36246,57938,65535,3480,47655,57921,65535,4915,43856,58036,65535,3481,43651,58007,65535,1192,175,200000,65535,7371,41773,58007,65535,
9607730128290,2499,45650,57870,65535,3480,36330,57938,65535,3482,47667,57919,65535,4913,43881,58034,65535,3482,43643,58007,65535,1192,168,200000,65535,7371,41790,58006,65535,
9607866921980,2498,39527,57872,65535,3480,36269,57940,65535,3482,47675,57919,65535,4915,43816,58034,65535,3482,43643,58009,65535,1192,165,200000,65535,7373,41795,58006,65535,
9608005189950,2498,43817,57872,65535,3482,33952,57940,65535,3480,47688,57924,65535,4915,43909,58028,65535,3481,43651,58007,65535,1192,171,200000,65535,7371,41782,58007,65535,
9608143491380,2499,45736,57872,65535,3480,36340,57945,65535,3482,47683,57924,65535,4913,43782,58028,65535,3481,43656,58007,65535,1192,175,200000,65535,7373,41805,58007,65535,
9608280325900,2498,46059,57872,65535,3480,36218,57941,65535,3480,47659,57924,65535,4915,43867,58036,65535,3481,43649,58007,65535,1192,178,212000,65535,7371,41807,58007,65535,
9608417543950,2499,43860,57870,65535,3482,36209,57941,65535,3480,47674,57924,65535,4915,43845,58036,65535,3482,43647,58007,65535,1192,174,200000,65535,7371,41793,58006,65535,
9608554359550,2498,45680,57875,65535,3480,36232,57943,65535,3479,47705,57921,65535,4915,43865,58036,65535,3481,43660,58009,65535,1193,165,200000,65535,7373,41794,58006,65535,
9608691171150,2499,45706,57875,65535,3482,36328,57943,65535,3482,47672,57921,65535,4915,43780,58036,65535,3481,43655,58009,65535,1192,166,200000,65535,7371,41797,58009,65535,
9608827972740,2499,45590,57875,65535,3482,36265,57941,65535,3482,47677,57917,65535,4913,43858,58036,65535,3482,43647,58007,65535,1192,176,200000,65535,7371,41806,58009,65535,
9608964801610,2498,45766,57875,65535,3482,36173,57941,65535,3480,47695,57923,65535,4913,43813,58036,65535,3482,43652,58007,65535,1192,175,200000,65535,7373,41785,58011,65535,
9609102370850,2499,45615,57870,65535,3480,36230,57941,65535,3482,47672,57923,65535,4915,43886,58036,65535,3481,43645,58007,65535,1193,175,200000,65535,7373,41807,58011,65535,
9609239162420,2498,45770,57870,65535,3480,36251,57941,65535,3482,47669,57924,65535,4913,43802,58040,65535,3481,43653,58007,65535,1193,165,200000,65535,7371,41809,58007,65535,
9609376021890,2499,45577,57870,65535,3480,34136,57947,65535,3480,47663,57924,65535,4915,43863,58040,65535,3481,43649,58011,65535,1192,171,200000,65535,7371,41793,58007,65535,
9609512814000,2498,43911,57870,65535,3482,36317,57947,65535,3480,47674,57923,65535,4913,43815,58028,65535,3481,43645,58011,65535,1192,173,200000,65535,7373,41792,58004,65535,
9609649641000,2499,43998,57872,65535,3482,36351,57941,65535,3480,47666,57923,65535,4915,43871,58028,65535,3482,43647,58009,65535,1192,175,200000,65535,7373,41817,58004,65535,
9609786468730,2499,44023,57872,65535,3480,36300,57941,65535,3482,47671,57921,65535,4913,43865,58032,65535,3481,43646,58009,65535,1192,174,200000,65535,7371,41806,58007,65535,
9609924292920,2499,45624,57875,65535,3482,36174,57938,65535,3483,47658,57921,65535,4913,43851,58032,65535,3482,43648,58009,65535,1193,171,200000,65535,7373,41797,58007,65535,
9610061229870,2499,43644,57875,65535,3480,36314,57941,65535,3482,47687,57921,65535,4915,43854,58034,65535,3482,43648,58007,65535,1193,157,200000,65535,7373,41792,58004,65535,
9610198033180,2499,45637,57868,65535,3480,33862,57941,65535,3480,47683,57921,65535,4915,43867,58034,65535,3482,43646,58007,65535,1192,175,200000,65535,7371,41808,58006,65535,
9610334826770,2499,45646,57866,65535,3480,36314,57945,65535,3482,47674,57917,65535,4915,43867,58032,65535,3481,43650,58006,65535,1192,175,200000,65535,7371,41791,58006,65535,
9610471599960,2499,45779,57866,65535,3482,36215,57945,65535,3480,47665,57917,65535,4913,43807,58032,65535,3482,43649,58006,65535,1192,175,200000,65535,7371,41776,58009,65535,
9610608388980,2499,45607,57868,65535,3482,33995,57947,65535,3480,47677,57928,65535,4915,43867,58036,65535,3481,43640,58006,65535,1192,175,200000,65535,7373,41798,58009,65535,
9610745178820,2499,45960,57868,65535,3482,34304,57947,65535,3482,47661,57921,65535,4913,43795,58036,65535,3482,43645,58006,65535,1192,165,200000,65535,7371,41809,58011,65535,
9610882002520,2498,43687,57868,65535,3480,36149,57940,65535,3482,47690,57921,65535,4913,43878,58034,65535,3482,43651,58007,65535,1192,173,200000,65535,7371,41796,58011,65535,
9611020081600,2499,45753,57868,65535,3482,36151,57940,65535,3482,47667,57917,65535,4913,43814,58034,65535,3482,43653,58007,65535,1192,175,200000,65535,7371,41795,58002,65535,
9611156868320,2499,45602,57868,65535,3480,36264,57940,65535,3480,47682,57917,65535,4915,43853,58034,65535,3482,43645,58009,65535,1192,175,200000,65535,7371,41788,58002,65535,
9611293697430,2499,45671,57868,65535,3482,33923,57940,65535,3482,47674,57923,65535,4915,43818,58032,65535,3482,43641,58009,65535,1192,171,200000,65535,7373,41794,58007,65535,
9611430795930,2499,45951,57870,65535,3480,36215,57943,65535,3482,47656,57923,65535,4913,43880,58032,65535,3481,43652,58009,65535,1192,168,200000,65535,7371,41778,58007,65535,
9611567590250,2498,46020,57870,65535,3482,36300,57947,65535,3482,47669,57923,65535,4915,43816,58034,65535,3481,43655,58011,65535,1192,159,187000,65535,7373,41795,58007,65535,
9611704423970,2499,43618,57872,65535,3482,36207,57947,65535,3480,47681,57923,65535,4913,43859,58034,65535,3481,43646,58011,65535,1192,175,200000,65535,7373,41801,58004,65535,
9611841253830,2498,45826,57872,65535,3482,36200,57941,65535,3482,47681,57923,65535,4915,43775,58032,65535,3481,43648,58006,65535,1192,176,200000,65535,7373,41787,58004,65535,
9611979041070,2498,41767,57874,65535,3482,36277,57941,65535,3480,47656,57923,65535,4913,43835,58032,65535,3481,43660,58006,65535,1192,175,200000,65535,7371,41789,58007,65535,
9612115910510,2498,45615,57868,65535,3480,36167,57938,65535,3482,47670,57921,65535,4915,43786,58036,65535,3481,43648,58007,65535,1192,159,187000,65535,7373,41808,58007,65535,
9612252692580,2498,45646,57868,65535,3482,36321,57938,65535,3480,47680,57921,65535,4915,43906,58036,65535,3482,43646,58007,65535,1193,157,187000,65535,7373,41803,58009,65535,
9612389477430,2499,45900,57874,65535,3482,33923,57941,65535,3480,47680,57917,65535,4915,43887,58028,65535,3482,43640,58009,65535,1192,175,200000,65535,7373,41806,58009,65535,
9612526280490,2499,45646,57874,65535,3482,33993,57941,65535,3482,47683,57923,65535,4915,43888,58038,65535,3481,43657,58009,65535,1192,175,200000,65535,7373,41788,58007,65535,
9612663048040,2498,45646,57874,65535,3482,33974,57943,65535,3480,47675,57923,65535,4913,43904,58038,65535,3481,43646,58006,65535,1192,175,200000,65535,7371,41786,58007,65535,
9612799866080,2499,43541,57874,65535,3482,36179,57943,65535,3480,47670,57917,65535,4913,43778,58032,65535,3481,43641,58006,65535,1192,167,200000,65535,7371,41805,58006,65535,
9612936678840,2499,43808,57872,65535,3482,36236,57936,65535,3482,47683,57917,65535,4915,43863,58032,65535,3482,43647,58009,65535,1193,166,200000,65535,7373,41792,58006,65535,
9613073492280,2499,43593,57872,65535,3480,36176,57938,65535,3483,47694,57917,65535,4915,43825,58028,65535,3482,43647,58006,65535,1192,172,200000,65535,7373,41801,58009,65535,
9613210273240,2499,45577,57870,65535,3482,36035,57938,65535,3482,47685,57917,65535,4915,43867,58028,65535,3482,43646,58006,65535,1192,175,200000,65535,7371,41791,58009,65535,
9613347696020,2499,45581,57870,65535,3482,33987,57941,65535,3482,47672,57923,65535,4913,43783,58036,65535,3481,43655,58006,65535,1192,175,200000,65535,7371,41807,58009,65535,
9613484487350,2499,45654,57870,65535,3480,36137,57941,65535,3482,47670,57923,65535,4915,43843,58036,65535,3481,43655,58006,65535,1192,170,200000,65535,7371,41788,58009,65535,
9613621265480,2498,43842,57872,65535,3482,36225,57943,65535,3480,47662,57919,65535,4915,43801,58036,65535,3481,43648,58009,65535,1192,171,200000,65535,7373,41800,58009,65535,
9613758074340,2499,45809,57872,65535,3482,36220,57943,65535,3482,47672,57919,65535,4913,43861,58036,65535,3481,43642,58009,65535,1192,166,200000,65535,7371,41792,58006,65535,
9613894871650,2499,41543,57874,65535,3480,36261,57938,65535,3480,47673,57917,65535,4913,43877,58032,65535,3481,43650,58006,65535,1191,175,200000,65535,7371,41795,58006,65535,
9614031772050,2499,45650,57874,65535,3480,33831,57938,65535,3480,47678,57917,65535,4913,43894,58034,65535,3482,43654,58006,65535,1192,175,200000,65535,7373,41780,58006,65535,
9614169615810,2498,45602,57872,65535,3482,33827,57941,65535,3480,47654,57915,65535,4913,43804,58034,65535,3482,43645,58009,65535,1192,176,200000,65535,7373,41783,58006,65535,
9614307667300,2499,43946,57872,65535,3480,33938,57941,65535,3482,47678,57915,65535,4913,43874,58030,65535,3482,43644,58009,65535,1192,165,200000,65535,7373,41809,58006,65535,
9614444487360,2499,43877,57868,65535,3482,36226,57938,65535,3483,47683,57915,65535,4913,43837,58030,65535,3481,43645,58011,65535,1193,150,200000,65535,7373,41810,58006,65535,
9614581334620,2499,45572,57868,65535,3482,36233,57938,65535,3480,47691,57924,65535,4913,43855,58028,65535,3482,43648,58007,65535,1192,176,200000,65535,7371,41803,58006,65535,
9614718115440,2499,45809,57866,65535,3480,36236,57941,65535,3480,47670,57924,65535,4915,43847,58028,65535,3481,43645,58007,65535,1192,175,200000,65535,7371,41800,58006,65535,
9614854937940,2498,45835,57866,65535,3480,36305,57934,65535,3482,47686,57921,65535,4915,43869,58034,65535,3481,43644,58011,65535,1192,175,200000,65535,7371,41803,58007,65535,
9614991703510,2499,45723,57874,65535,3482,36275,57934,65535,3480,47684,57921,65535,4915,43806,58034,65535,3481,43654,58011,65535,1192,168,200000,65535,7371,41792,58007,65535,
9615128879600,2499,43687,57874,65535,3482,36131,57940,65535,3482,47672,57924,65535,4915,43963,58032,65535,3482,43650,58011,65535,1192,165,200000,65535,7371,41784,58007,65535,
9615266199240,2498,45654,57874,65535,3480,36328,57940,65535,3480,47677,57924,65535,4915,43910,58032,65535,3481,43657,58011,65535,1191,170,200000,65535,7373,41787,58006,65535,
9615403015550,2499,43558,57868,65535,3482,36141,57943,65535,3480,47656,57919,65535,4915,43856,58038,65535,3482,43650,58009,65535,1192,175,200000,65535,7371,41796,58006,65535,
9615539852390,2499,45628,57868,65535,3480,33804,57943,65535,3480,47691,57919,65535,4915,43853,58038,65535,3481,43651,58009,65535,1192,175,200000,65535,7373,41805,58009,65535,
9615676639680,2498,45663,57870,65535,3482,36155,57941,65535,3480,47678,57921,65535,4913,43796,58032,65535,3482,43640,58007,65535,1192,174,200000,65535,7371,41791,58009,65535,
9615813439130,2499,43782,57870,65535,3482,36337,57941,65535,3482,47669,57921,65535,4915,43850,58026,65535,3481,43652,58007,65535,1193,161,200000,65535,7371,41801,58009,65535,
9615950318040,2499,45611,57872,65535,3482,36324,57938,65535,3480,47685,57919,65535,4913,43827,58026,65535,3482,43650,58011,65535,1193,151,187000,65535,7373,41774,58009,65535,
9616087200280,2499,45641,57872,65535,3482,36132,57938,65535,3482,47666,57926,65535,4915,43883,58032,65535,3481,43661,58007,65535,1192,175,200000,65535,7373,41782,58004,65535,
9616224013630,2499,43989,57868,65535,3482,36250,57941,65535,3480,47704,57926,65535,4913,43792,58032,65535,3481,43651,58007,65535,1192,175,200000,65535,7373,41790,58004,65535,
9616360789680,2499,43722,57868,65535,3480,36275,57941,65535,3480,47694,57921,65535,4915,43882,58032,65535,3481,43649,58006,65535,1192,175,200000,65535,7371,41814,58009,65535,
9616497583300,2499,43739,57874,65535,3480,36180,57941,65535,3480,47670,57921,65535,4913,43822,58032,65535,3481,43647,58006,65535,1192,163,200000,65535,7373,41792,58006,65535,
9616635469060,2499,45758,57874,65535,3482,36306,57938,65535,3482,47656,57926,65535,4913,43883,58032,65535,3481,43657,58009,65535,1192,171,200000,65535,7371,41803,58006,65535,
9616772234700,2499,45650,57874,65535,3480,36232,57938,65535,3480,47690,57926,65535,4913,43800,58032,65535,3482,43658,58009,65535,1192,173,200000,65535,7371,41796,58009,65535,
9616909023270,2498,45650,57870,65535,3480,36334,57945,65535,3480,47674,57915,65535,4915,43852,58032,65535,3482,43641,58009,65535,1192,176,200000,65535,7371,41781,58009,65535,
9617045790750,2499,41888,57870,65535,3482,36339,57945,65535,3482,47677,57915,65535,4913,43874,58032,65535,3482,43653,58009,65535,1192,175,200000,65535,7371,41779,58011,65535,
9617182693360,2498,45796,57875,65535,3482,36193,57938,65535,3482,47671,57919,65535,4913,43885,58032,65535,3482,43650,58006,65535,1193,169,200000,65535,7373,41806,58011,65535,
9617319743950,2498,45697,57875,65535,3482,36332,57938,65535,3482,47662,57919,65535,4915,43790,58040,65535,3482,43644,58006,65535,1193,160,200000,65535,7371,41783,58009,65535,
9617456736080,2499,45585,57874,65535,3482,36301,57938,65535,3480,47673,57923,65535,4915,43843,58040,65535,3482,43644,58004,65535,1193,157,187000,65535,7373,41792,58009,65535,
9617593757830,2499,43929,57874,65535,3482,36117,57938,65535,3479,47748,57924,65535,4913,43869,58034,65535,3481,43647,58004,65535,1192,175,200000,65535,7373,41795,58009,65535,
9617730906400,2499,45602,57872,65535,3480,36202,57934,65535,3482,47687,57924,65535,4913,43896,58034,65535,3481,43660,58006,65535,1192,176,200000,65535,7373,41807,58009,65535,
9617867825210,2499,43903,57872,65535,3482,33816,57934,65535,3480,47675,57921,65535,4913,43844,58036,65535,3481,43652,58006,65535,1192,176,200000,65535,7371,41796,58006,65535,
9618004832430,2499,41561,57868,65535,3482,33858,57940,65535,3480,47689,57921,65535,4915,43799,58036,65535,3482,43650,58006,65535,1193,163,200000,65535,7373,41783,58006,65535,
9618141727080,2499,41750,57868,65535,3482,36287,57945,65535,3482,47677,57919,65535,4915,43876,58032,65535,3481,43652,58007,65535,1192,170,200000,65535,7371,41800,58006,65535,
9618278570800,2499,45577,57866,65535,3482,36330,57945,65535,3482,47676,57919,65535,4915,43788,58032,65535,3482,43644,58007,65535,1192,175,200000,65535,7371,41787,58006,65535,
9618415379190,2498,43808,57866,65535,3482,33867,57938,65535,3480,47689,57926,65535,4913,43878,58036,65535,3481,43646,58006,65535,1192,175,200000,65535,7373,41786,58006,65535,
9618552210790,2498,45628,57864,65535,3480,36281,57938,65535,3482,47667,57926,65535,4913,43804,58036,65535,3481,43655,58006,65535,1192,175,200000,65535,7371,41806,58007,65535,
9618688985710,2498,45633,57868,65535,3482,36154,57938,65535,3482,47682,57919,65535,4913,43886,58030,65535,3481,43651,58006,65535,1192,168,200000,65535,7371,41799,58007,65535,
9618825801430,2498,43610,57868,65535,3480,36270,57938,65535,3482,47684,57919,65535,4913,43817,58032,65535,3481,43646,58006,65535,1193,164,200000,65535,7373,41804,58007,65535,
9618962638660,2498,43627,57872,65535,3482,36346,57941,65535,3482,47674,57923,65535,4915,43874,58032,65535,3481,43641,58011,65535,1192,165,200000,65535,7373,41806,58007,65535,
9619099445290,2499,45568,57872,65535,3482,33939,57941,65535,3480,47679,57923,65535,4913,43799,58030,65535,3481,43647,58011,65535,1192,175,200000,65535,7371,41786,58007,65535,
9619236306860,2499,45710,57868,65535,3482,36194,57945,65535,3482,47683,57921,65535,4915,43864,58030,65535,3482,43649,58006,65535,1192,176,200000,65535,7373,41792,58007,65535,
9619374092120,2499,45775,57868,65535,3480,34082,57945,65535,3482,47677,57919,65535,4915,43780,58032,65535,3481,43660,58009,65535,1192,171,200000,65535,7371,41786,58011,65535,
9619511908760,2499,43842,57872,65535,3480,36249,57940,65535,3480,47680,57919,65535,4913,43868,58032,65535,3481,43659,58009,65535,1192,165,200000,65535,7373,41790,58011,65535,
9619648733320,2499,41940,57872,65535,3480,33849,57943,65535,3480,47675,57917,65535,4915,43796,58032,65535,3482,43651,58006,65535,1193,176,200000,65535,7371,41763,58009,65535,
